No.,fomula,Oct1,,,,Oct2,,,,Oct3,,,,Oct4,,,,Oct5,,,,Oct6,,,,Oct7,,,,Oct8,,,
,,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion
47,Ba8Br24Cs8,0.0,0.0,0.3099026679999999,0.3099038600874997,0.0,0.0,0.3099026679999999,0.3099038600874997,0.0,0.0,0.3099026679999999,0.3099038600874997,0.0,0.0,0.3099026679999999,0.3099038600874997,0.0,0.0,0.3099026679999999,0.3099038600874997,0.0,0.0,0.3099026679999999,0.3099038600874997,0.0,0.0,0.3099026679999999,0.30990386008750015,0.0,0.0,0.3099026679999999,0.30990386008750015
48,Ba8Cl24Cs8,0.0,0.0,0.15282654762500014,0.15282821654999967,0.0,0.0,0.15282654762500014,0.15282821654999967,0.0,0.0,0.15282654762500014,0.15282821654999967,0.0,0.0,0.15282654762500014,0.15282821654999967,0.0,0.0,0.15282654762500014,0.15282821655000012,0.0,0.0,0.15282654762500014,0.15282821655000012,0.0,0.0,0.15282654762500014,0.15282821655000012,0.0,0.0,0.15282654762500014,0.15282821655000012
49,Cs8I24Sr8,0.0,0.0,0.3711445331500003,0.3711447715749996,0.0,0.0,0.3711445331500003,0.3711447715749996,0.0,0.0,0.3711445331500003,0.37114477157500003,0.0,0.0,0.3711445331500003,0.37114477157500003,0.0,0.0,0.3711445331500003,0.37114477157500003,0.0,0.0,0.3711445331500003,0.37114477157500003,0.0,0.0,0.3711445331500003,0.37114477157500003,0.0,0.0,0.3711445331500003,0.37114477157500003
50,Br24Cs8Sr8,0.11459139715898034,0.22918187759404585,0.1419852927658023,0.14197409153749962,0.11459139715898034,0.22918187759404585,0.1419852927658023,0.14197409153749962,0.0,0.0,0.14197325707500008,0.14197409153749962,0.0,0.0,0.14197325707500008,0.14197409153750007,0.0,0.0,0.14197325707500008,0.14197409153749962,0.0,0.0,0.14197325707500008,0.14197409153749962,0.0,0.0,0.14197325707500008,0.14197409153749962,0.0,0.0,0.14197325707500008,0.14197409153749962
51,Cl24Cs8Sr8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733893347237284e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733893347237284e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Ca8Cs8I24,0.0,0.0,0.24218225479999989,0.24218356609999958,0.0,0.0,0.24218225479999989,0.24218356609999958,0.0,0.0,0.24218225479999989,0.24218356610000003,0.0,0.0,0.24218225479999989,0.24218356610000003,0.0,0.0,0.24218225479999989,0.24218356609999958,0.0,0.0,0.24218225479999989,0.24218356609999958,0.0,0.0,0.24218225479999989,0.24218356609999958,0.0,0.0,0.24218225479999989,0.24218356609999958
53,Br24Ca8Cs8,0.0,0.0,0.01274299622500008,0.01274394989999994,0.0,0.0,0.01274299622500008,0.01274394989999994,0.0,0.0,0.01274299622500008,0.01274394989999994,0.0,0.0,0.01274299622500008,0.01274394989999994,0.0,0.0,0.01274299622500008,0.01274394989999994,0.0,0.0,0.01274299622500008,0.01274394989999994,0.0,0.0,0.01274299622500008,0.01274394989999994,0.0,0.0,0.01274299622500008,0.01274394989999994
54,Ca8Cl24Cs8,0.0,0.0,-0.141348361975,-0.1413466930374998,0.0,0.0,-0.141348361975,-0.1413466930374998,0.0,0.0,-0.141348361975,-0.1413466930374998,0.0,0.0,-0.141348361975,-0.1413466930374998,0.0,0.0,-0.141348361975,-0.14134669303750025,0.0,0.0,-0.141348361975,-0.14134669303750025,0.0,0.0,-0.141348361975,-0.1413466930374998,0.0,0.0,-0.141348361975,-0.1413466930374998
55,Ba8I24Rb8,0.0,0.0,0.5119507312750002,0.5119528770374999,0.0,0.0,0.5119507312750002,0.5119528770374999,0.0,0.0,0.5119507312750002,0.5119528770374999,0.0,0.0,0.5119507312750002,0.5119528770374999,0.0,0.0,0.5119507312750002,0.5119528770374999,0.0,0.0,0.5119507312750002,0.5119528770374999,0.0,0.0,0.5119507312750002,0.5119528770374999,0.0,0.0,0.5119507312750002,0.5119528770374999
56,Ba8Br24Rb8,0.0,0.0,0.29257559774999997,0.2925777435249999,0.0,0.0,0.29257559774999997,0.2925777435249999,0.0,0.0,0.29257559774999997,0.2925777435249999,0.0,0.0,0.29257559774999997,0.2925777435249999,0.0,0.0,0.29257559774999997,0.2925777435249999,0.0,0.0,0.29257559774999997,0.2925777435249999,0.0,0.0,0.29257559774999997,0.2925777435249999,0.0,0.0,0.29257559774999997,0.2925777435249999
57,Ba8Cl24Rb8,0.0,0.0,0.14451622962500021,0.14451813697499993,0.0,0.0,0.14451622962500021,0.14451813697499993,0.0,0.0,0.14451622962500021,0.14451813697499993,0.0,0.0,0.14451622962500021,0.14451813697499993,0.0,0.0,0.14451622962500021,0.14451813697499993,0.0,0.0,0.14451622962500021,0.14451813697499993,0.0,0.0,0.14451622962500021,0.14451813697499993,0.0,0.0,0.14451622962500021,0.14451813697499993
58,I24Rb8Sr8,0.0,0.0,0.3510885238750001,0.3510892391249998,0.0,0.0,0.3510885238750001,0.3510892391249998,0.0,0.0,0.3510885238750001,0.3510892391249998,0.0,0.0,0.3510885238750001,0.3510892391249998,0.0,0.0,0.3510885238750001,0.35108923912500023,0.0,0.0,0.3510885238750001,0.35108923912500023,0.0,0.0,0.3510885238750001,0.3510892391249998,0.0,0.0,0.3510885238750001,0.3510892391249998
59,Br24Rb8Sr8,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.1312780380249996,0.0,0.0,0.13127613067499988,0.1312780380249996,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004
60,Cl24Rb8Sr8,0.0,0.0,-0.012304067625000137,-0.012302041062500102,0.0,0.0,-0.012304067625000137,-0.012302041062500102,0.0,0.0,-0.012304067625000137,-0.012302041062500102,0.0,0.0,-0.012304067625000137,-0.012302041062500102,0.0,0.0,-0.012304067625000137,-0.012302041062500102,0.0,0.0,-0.012304067625000137,-0.012302041062500102,0.0,0.0,-0.012304067625000137,-0.012302041062500102,0.0,0.0,-0.012304067625000137,-0.012302041062500102
61,Ca8I24Rb8,0.0,0.0,0.22746324540000007,0.22746407986250006,0.0,0.0,0.22746324540000007,0.22746407986250006,0.0,0.0,0.22746324540000007,0.22746407986250006,0.0,0.0,0.22746324540000007,0.22746407986250006,0.0,0.0,0.22746324540000007,0.22746407986250006,0.0,0.0,0.22746324540000007,0.22746407986250006,0.0,0.0,0.22746324540000007,0.2274640798624996,0.0,0.0,0.22746324540000007,0.2274640798624996
62,Br24Ca8Rb8,0.0,0.0,-0.006675243375000139,-0.006675124162500268,0.0,0.0,-0.006675243375000139,-0.006675124162500268,0.0,0.0,-0.006675243375000139,-0.006675124162500268,0.0,0.0,-0.006675243375000139,-0.006675124162500268,0.0,0.0,-0.006675243375000139,-0.006675124162500268,0.0,0.0,-0.006675243375000139,-0.006675124162500268,0.0,0.0,-0.006675243375000139,-0.006675124162500268,0.0,0.0,-0.006675243375000139,-0.006675124162500268
63,Ca8Cl24Rb8,0.0,0.0,-0.15248107909999975,-0.15248060226250004,0.0,0.0,-0.15248107909999975,-0.15248060226250004,0.0,0.0,-0.15248107909999975,-0.15248060226250004,0.0,0.0,-0.15248107909999975,-0.15248060226250004,0.0,0.0,-0.15248107909999975,-0.15248060226250004,0.0,0.0,-0.15248107909999975,-0.15248060226250004,0.0,0.0,-0.15248107909999975,-0.15248060226250004,0.0,0.0,-0.15248107909999975,-0.15248060226250004
64,Ge8I24Rb8,0.0,0.0,0.11692810057500003,0.11692905424999989,0.0,0.0,0.11692810057500003,0.11692905424999989,0.0,0.0,0.11692810057500003,0.11692905424999989,0.0,0.0,0.11692810057500003,0.11692905424999989,0.0,0.0,0.11692810057500003,0.11692905424999989,0.0,0.0,0.11692810057500003,0.11692905424999989,0.0,0.0,0.11692810057500003,0.11692905424999989,0.0,0.0,0.11692810057500003,0.11692905424999989
65,Br24Ge8Rb8,0.0,0.0,-0.08091211320000014,-0.0809110403125004,0.0,0.0,-0.08091211320000014,-0.0809110403125004,0.0,0.0,-0.08091211320000014,-0.08091104031249996,0.0,0.0,-0.08091211320000014,-0.08091104031249996,0.0,0.0,-0.08091211320000014,-0.0809110403125004,0.0,0.0,-0.08091211320000014,-0.0809110403125004,0.0,0.0,-0.08091211320000014,-0.08091104031249996,0.0,0.0,-0.08091211320000014,-0.08091104031249996
66,Cl24Ge8Rb8,0.0,0.0,-0.21794486044999983,-0.2179449796624997,0.0,0.0,-0.21794486044999983,-0.2179449796624997,0.0,0.0,-0.21794486044999983,-0.2179449796624997,0.0,0.0,-0.21794486044999983,-0.2179449796624997,0.0,0.0,-0.21794486044999983,-0.2179449796624997,0.0,0.0,-0.21794486044999983,-0.2179449796624997,0.0,0.0,-0.21794486044999983,-0.2179449796624997,0.0,0.0,-0.21794486044999983,-0.2179449796624997
67,I24Rb8Sn8,0.0,0.0,0.25695157050000006,0.25695323943750026,0.0,0.0,0.25695157050000006,0.25695323943750026,0.0,0.0,0.25695157050000006,0.2569532394374998,0.0,0.0,0.25695157050000006,0.2569532394374998,0.0,0.0,0.25695157050000006,0.2569532394374998,0.0,0.0,0.25695157050000006,0.2569532394374998,0.0,0.0,0.25695157050000006,0.2569532394374998,0.0,0.0,0.25695157050000006,0.2569532394374998
68,Br24Rb8Sn8,0.0,0.0,0.06023979187499995,0.06023991108749982,0.0,0.0,0.06023979187499995,0.06023991108749982,0.0,0.0,0.06023979187499995,0.06023991108749982,0.0,0.0,0.06023979187499995,0.06023991108749982,0.0,0.0,0.06023979187499995,0.06023991108749982,0.0,0.0,0.06023979187499995,0.06023991108749982,0.0,0.0,0.06023979187499995,0.06023991108749982,0.0,0.0,0.06023979187499995,0.06023991108749982
69,Cl24Rb8Sn8,0.0,0.0,-0.07447314262500004,-0.07447159290000016,0.0,0.0,-0.07447314262500004,-0.07447159290000016,0.0,0.0,-0.07447314262500004,-0.07447159290000016,0.0,0.0,-0.07447314262500004,-0.07447159290000016,0.0,0.0,-0.07447314262500004,-0.07447159290000016,0.0,0.0,-0.07447314262500004,-0.07447159290000016,0.0,0.0,-0.07447314262500004,-0.07447159290000016,0.0,0.0,-0.07447314262500004,-0.07447159290000016
70,I24Pb8Rb8,0.0,0.0,0.3206040859249999,0.32060456276250004,0.0,0.0,0.3206040859249999,0.32060456276250004,0.0,0.0,0.3206040859249999,0.32060456276250004,0.0,0.0,0.3206040859249999,0.32060456276250004,0.0,0.0,0.3206040859249999,0.3206045627624996,0.0,0.0,0.3206040859249999,0.3206045627624996,0.0,0.0,0.3206040859249999,0.32060456276250004,0.0,0.0,0.3206040859249999,0.32060456276250004
71,Br24Pb8Rb8,0.0,0.0,0.12036538125000007,0.12036514282499988,0.0,0.0,0.12036538125000007,0.12036514282499988,0.0,0.0,0.12036538125000007,0.12036514282499988,0.0,0.0,0.12036538125000007,0.12036514282499988,0.0,0.0,0.12036538125000007,0.12036514282499988,0.0,0.0,0.12036538125000007,0.12036514282499988,0.0,0.0,0.12036538125000007,0.12036514282499988,0.0,0.0,0.12036538125000007,0.12036514282499988
72,Cl24Pb8Rb8,0.0,0.0,-0.015548706050000138,-0.015546917912500291,0.0,0.0,-0.015548706050000138,-0.015546917912500291,0.0,0.0,-0.015548706050000138,-0.015546917912500291,0.0,0.0,-0.015548706050000138,-0.015546917912500291,0.0,0.0,-0.015548706050000138,-0.015546917912499847,0.0,0.0,-0.015548706050000138,-0.015546917912499847,0.0,0.0,-0.015548706050000138,-0.015546917912500291,0.0,0.0,-0.015548706050000138,-0.015546917912500291
73,Ba8I24K8,0.0,0.0,0.5081253051750001,0.5081251859625002,0.0,0.0,0.5081253051750001,0.5081251859625002,0.0,0.0,0.5081253051750001,0.5081251859625002,0.0,0.0,0.5081253051750001,0.5081251859624998,0.0,0.0,0.5081253051750001,0.5081251859624998,0.0,0.0,0.5081253051750001,0.5081251859624998,0.0,0.0,0.5081253051750001,0.5081251859624998,0.0,0.0,0.5081253051750001,0.5081251859624998
74,Ba8Br24K8,0.0,0.0,0.28825592995000004,0.2882579565125001,0.0,0.0,0.28825592995000004,0.2882579565125001,0.0,0.0,0.28825592995000004,0.28825795651249964,0.0,0.0,0.28825592995000004,0.28825795651249964,0.0,0.0,0.28825592995000004,0.2882579565125001,0.0,0.0,0.28825592995000004,0.2882579565125001,0.0,0.0,0.28825592995000004,0.28825795651249964,0.0,0.0,0.28825592995000004,0.28825795651249964
75,Ba8Cl24K8,0.0,0.0,0.13991880417500013,0.13991940021249993,0.0,0.0,0.13991880417500013,0.13991940021249993,0.0,0.0,0.13991880417500013,0.13991940021249993,0.0,0.0,0.13991880417500013,0.13991940021249993,0.0,0.0,0.13991880417500013,0.13991940021249993,0.0,0.0,0.13991880417500013,0.13991940021249993,0.0,0.0,0.13991880417500013,0.13991940021249993,0.0,0.0,0.13991880417500013,0.13991940021249993
76,I24K8Sr8,0.0,0.0,0.3466279506750003,0.34662890435000016,0.0,0.0,0.3466279506750003,0.34662890435000016,0.0,0.0,0.3466279506750003,0.34662890435000016,0.0,0.0,0.3466279506750003,0.34662890435000016,0.0,0.0,0.3466279506750003,0.34662890435000016,0.0,0.0,0.3466279506750003,0.34662890435000016,0.0,0.0,0.3466279506750003,0.34662890435000016,0.0,0.0,0.3466279506750003,0.34662890435000016
77,Br24K8Sr8,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.1312780380249996,0.0,0.0,0.13127613067499988,0.1312780380249996,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004,0.0,0.0,0.13127613067499988,0.13127803802500004
78,Cl24K8Sr8,0.0,0.0,-0.01758241652499981,-0.017581224437499987,0.0,0.0,-0.01758241652499981,-0.017581224437499987,0.0,0.0,-0.01758241652499981,-0.017581224437499987,0.0,0.0,-0.01758241652499981,-0.017581224437499987,0.0,0.0,-0.01758241652499981,-0.017581224437499987,0.0,0.0,-0.01758241652499981,-0.017581224437499987,0.0,0.0,-0.01758241652499981,-0.017581224437499987,0.0,0.0,-0.01758241652499981,-0.017581224437499987
79,Ca8I24K8,0.0,0.0,0.21741294860000027,0.21741390227500013,0.0,0.0,0.21741294860000027,0.21741390227500013,0.0,0.0,0.21741294860000027,0.21741390227500013,0.0,0.0,0.21741294860000027,0.21741390227500013,0.0,0.0,0.21741294860000027,0.21741390227500013,0.0,0.0,0.21741294860000027,0.21741390227500013,0.0,0.0,0.21741294860000027,0.21741390227500013,0.0,0.0,0.21741294860000027,0.21741390227500013
80,Br24Ca8K8,0.0,0.0,-0.0192568302249998,-0.019255995750000032,0.0,0.0,-0.0192568302249998,-0.019255995750000032,0.0,0.0,-0.0192568302249998,-0.019255995750000032,0.0,0.0,-0.0192568302249998,-0.019255995750000032,0.0,0.0,-0.0192568302249998,-0.019255995750000032,0.0,0.0,-0.0192568302249998,-0.019255995750000032,0.0,0.0,-0.0192568302249998,-0.019255995750000032,0.0,0.0,-0.0192568302249998,-0.019255995750000032
81,Ca8Cl24K8,0.0,0.0,-0.16451525687500013,-0.16451513767500003,0.0,0.0,-0.16451525687500013,-0.16451513767500003,0.0,0.0,-0.16451525687500013,-0.16451513767500048,0.0,0.0,-0.16451525687500013,-0.16451513767500048,0.0,0.0,-0.16451525687500013,-0.16451513767500003,0.0,0.0,-0.16451525687500013,-0.16451513767500003,0.0,0.0,-0.16451525687500013,-0.16451513767500003,0.0,0.0,-0.16451525687500013,-0.16451513767500003
82,Ge8I24K8,0.0,0.0,0.10562086105000024,0.10562288761250027,0.0,0.0,0.10562086105000024,0.10562288761250027,0.0,0.0,0.10562086105000024,0.10562288761250027,0.0,0.0,0.10562086105000024,0.10562288761250027,0.0,0.0,0.10562086105000024,0.10562288761250027,0.0,0.0,0.10562086105000024,0.10562288761250027,0.0,0.0,0.10562086105000024,0.10562288761250027,0.0,0.0,0.10562086105000024,0.10562288761250027
83,Br24Ge8K8,0.0,0.0,-0.09321451187499985,-0.09321475028750026,0.0,0.0,-0.09321451187499985,-0.09321475028750026,0.0,0.0,-0.09321451187499985,-0.09321475028750026,0.0,0.0,-0.09321451187499985,-0.09321475028750026,0.0,0.0,-0.09321451187499985,-0.09321475028749981,0.0,0.0,-0.09321451187499985,-0.09321475028749981,0.0,0.0,-0.09321451187499985,-0.09321475028750026,0.0,0.0,-0.09321451187499985,-0.09321475028750026
84,Cl24Ge8K8,0.0,0.0,-0.23135519027499996,-0.23135507106250008,0.0,0.0,-0.23135519027499996,-0.23135507106250008,0.0,0.0,-0.23135519027499996,-0.23135507106250008,0.0,0.0,-0.23135519027499996,-0.23135507106250008,0.0,0.0,-0.23135519027499996,-0.23135507106250008,0.0,0.0,-0.23135519027499996,-0.23135507106250008,0.0,0.0,-0.23135519027499996,-0.23135507106250008,0.0,0.0,-0.23135519027499996,-0.23135507106250008
85,I24K8Sn8,0.0,0.0,0.2479419708249999,0.2479435205499998,0.0,0.0,0.2479419708249999,0.2479435205499998,0.0,0.0,0.2479419708249999,0.2479435205499998,0.0,0.0,0.2479419708249999,0.2479435205499998,0.0,0.0,0.2479419708249999,0.2479435205499998,0.0,0.0,0.2479419708249999,0.2479435205499998,0.0,0.0,0.2479419708249999,0.2479435205499998,0.0,0.0,0.2479419708249999,0.2479435205499998
86,Br24K8Sn8,0.0,0.0,0.05151510237500023,0.05151498317500014,0.0,0.0,0.05151510237500023,0.05151498317500014,0.0,0.0,0.05151510237500023,0.05151498317500014,0.0,0.0,0.05151510237500023,0.05151498317500014,0.0,0.0,0.05151510237500023,0.05151498317500014,0.0,0.0,0.05151510237500023,0.05151498317500014,0.0,0.0,0.05151510237500023,0.051514983174999696,0.0,0.0,0.05151510237500023,0.051514983174999696
87,Cl24K8Sn8,0.0,0.0,-0.08382987975000011,-0.08382999896249999,0.0,0.0,-0.08382987975000011,-0.08382999896249999,0.0,0.0,-0.08382987975000011,-0.08382999896250043,0.0,0.0,-0.08382987975000011,-0.08382999896249999,0.0,0.0,-0.08382987975000011,-0.08382999896249999,0.0,0.0,-0.08382987975000011,-0.08382999896249999,0.0,0.0,-0.08382987975000011,-0.08382999896249999,0.0,0.0,-0.08382987975000011,-0.08382999896249999
88,I24K8Pb8,0.0,0.0,0.31602144242499985,0.31602323056250015,0.0,0.0,0.31602144242499985,0.31602323056250015,0.0,0.0,0.31602144242499985,0.3160232305624997,0.0,0.0,0.31602144242499985,0.3160232305624997,0.0,0.0,0.31602144242499985,0.31602323056250015,0.0,0.0,0.31602144242499985,0.31602323056250015,0.0,0.0,0.31602144242499985,0.3160232305624997,0.0,0.0,0.31602144242499985,0.3160232305624997
89,Br24K8Pb8,0.0,0.0,0.11545419692500003,0.11545455454999987,0.0,0.0,0.11545419692500003,0.11545455454999987,0.0,0.0,0.11545419692500003,0.11545455454999987,0.0,0.0,0.11545419692500003,0.11545455454999987,0.0,0.0,0.11545419692500003,0.11545455454999987,0.0,0.0,0.11545419692500003,0.11545455454999987,0.0,0.0,0.11545419692500003,0.11545455454999987,0.0,0.0,0.11545419692500003,0.11545455454999987
90,Cl24K8Pb8,0.0,0.0,-0.020733356475000075,-0.0207316875500001,0.0,0.0,-0.020733356475000075,-0.0207316875500001,0.0,0.0,-0.020733356475000075,-0.0207316875500001,0.0,0.0,-0.020733356475000075,-0.0207316875500001,0.0,0.0,-0.020733356475000075,-0.0207316875500001,0.0,0.0,-0.020733356475000075,-0.0207316875500001,0.0,0.0,-0.020733356475000075,-0.0207316875500001,0.0,0.0,-0.020733356475000075,-0.0207316875500001
91,BaCs8I24Pb7,0.0,0.0,0.35296752673013376,0.35296970054083987,0.0,0.0,0.3601713082859854,0.3493158525965594,0.0,0.0,0.3493136801704142,0.3547446666543448,0.0,0.0,0.363825154845705,0.3145235493346381,0.0,0.0,0.3493136801704142,0.3547446707686519,0.0,0.0,0.363825154845705,0.3145235867002145,0.0,0.0,0.2652176627046976,0.3638273327707182,0.0,0.0,0.4479211723114216,0.4479233821031432
92,Ba2Cs8I24Pb6,0.0,0.0,0.28357091954654345,0.3852806177428971,0.0,0.0,0.3596963154119073,0.3784081270262716,0.0,0.0,0.40616177584532087,0.29432831566846307,0.0,0.0,0.3596963154119073,0.3784081270262716,0.0,0.0,0.40616177584532087,0.2943283156684635,0.0,0.0,0.28357091954654345,0.3852806177428967,0.0,0.0,0.4822871717106847,0.4693604291007052,0.0,0.0,0.4822871717106847,0.4693604291007052
